code	product_ean	store_name	location
RU	6247691985528	Alatyr’	Europe/Moscow
ID	3536218258294	Pameungpeuk	Asia/Jakarta
TN	0851141315986	Beni Khiar	Africa/Tunis
AR	3633358607637	Rafaela	America/Argentina/Cordoba
ES	4316579909368	el Camp de l'Arpa del Clot	Europe/Madrid
IN	9896203143931	Patti	Asia/Kolkata
CN	4600232713608	Zhoushan	Asia/Shanghai
IN	2804409432879	Jais	Asia/Kolkata
DE	4000007479003	Nidderau	Europe/Berlin
ID	6160031979042	Kudus	Asia/Jakarta
US	6052024382840	Waverly	America/Detroit
CN	2958778214885	Sishui	Asia/Shanghai
US	7137392974800	Stockbridge	America/New_York
CU	0970117486212	Boyeros	America/Havana
DE	4143780669831	Trossingen	Europe/Berlin
NL	8807180815255	Hoogezand	Europe/Amsterdam
US	2081132965656	Iron River	America/Menominee
RU	9272724874071	Nikolayevsk-on-Amure	Asia/Vladivostok
CN	6782975221058	Liaoyang	Asia/Shanghai
US	9911559013469	Lower West Side	America/Chicago
IN	1554281207652	Robertsonpet	Asia/Kolkata
US	0418115484552	Middletown	America/New_York
TR	7855683859420	Yakuplu	Europe/Istanbul
CN	0464257801009	Pingyi	Asia/Shanghai
SV	0912984592283	Sonzacate	America/El_Salvador
NA	4917498879765	Okahandja	Africa/Windhoek
IT	6295123991722	Cordenons	Europe/Rome
CN	3493288215629	Sishui	Asia/Shanghai
US	1816659547273	Granger	America/Indiana/Indianapolis
IN	6818768933508	Kenda	Asia/Kolkata
GB	2815862493826	Walton-on-the-Naze	Europe/London
ID	9912953932202	Sukabumi	Asia/Jakarta
ES	0519762133951	Baza	Europe/Madrid
US	1972462712540	Far Rockaway	America/New_York
IN	1424372153413	Diamond Harbour	Asia/Kolkata
BG	0745701983961	Montana	Europe/Sofia
MG	9349248930702	Ambatondrazaka	Indian/Antananarivo
IN	5349675970627	Adra	Asia/Kolkata
ES	0024774766566	San Fernando de Henares	Europe/Madrid
HN	6401057392515	Olanchito	America/Tegucigalpa
BE	7738970466252	Wevelgem	Europe/Brussels
SE	4484599364785	Hudiksvall	Europe/Stockholm
CN	1815115442770	Danjiangkou	Asia/Shanghai
US	7012288818706	Newburgh	America/New_York
BR	1010135884214	Tucano	America/Bahia
US	5245135131013	American Canyon	America/Los_Angeles
ID	2229332887501	Tarakan	Asia/Makassar
IN	6581939165595	Gingee	Asia/Kolkata
CA	8498299202564	Dorval	America/Toronto
AU	6213118396055	Wheelers Hill	Australia/Melbourne
NL	0726564797988	Schiebroek	Europe/Amsterdam
US	8844995238794	Carlsbad	America/Denver
NG	4189295591113	Efon-Alaaye	Africa/Lagos
MX	0769931329481	Acaponeta	America/Mazatlan
DZ	1748477083902	Cheraga	Africa/Algiers
IQ	0459219510235	Karbala	Asia/Baghdad
RU	9360824316635	Dyat’kovo	Europe/Moscow
MK	5515282269564	Saraj	Europe/Skopje
BR	5113529789044	Soure	America/Belem
MX	8256514555181	Salvatierra	America/Mexico_City
TT	9270312570817	Port of Spain	America/Port_of_Spain
DE	8215400039013	Ehingen	Europe/Berlin
NG	4776778206130	Argungu	Africa/Lagos
GB	0705773930539	Mexborough	Europe/London
UZ	8824554637046	Andijon	Asia/Tashkent
UA	5929296734398	Voznesensk	Europe/Kiev
GB	5808026373833	Cowes	Europe/London
PK	7174502204341	Daud Khel	Asia/Karachi
ID	3679001434915	Pekanbaru	Asia/Jakarta
GB	3346028059338	Rhosllanerchrugog	Europe/London
CN	9273293315033	Jiangyan	Asia/Shanghai
FR	8066660846206	Cavaillon	Europe/Paris
PA	3382761368009	Chilibre	America/Panama
MD	1851859894536	Soroca	Europe/Chisinau
GB	2588111051947	Thetford	Europe/London
PK	2878916042210	Mianwali	Asia/Karachi
US	6962487407021	Bothell West	America/Los_Angeles
DE	0858360677697	Bad Segeberg	Europe/Berlin
IT	9895782171748	Gorgonzola	Europe/Rome
JP	0078819627282	Sasayama	Asia/Tokyo
FR	7660258615987	Gonesse	Europe/Paris
DE	6403909782727	Schleswig	Europe/Berlin
IR	5156492264613	Shahre Jadide Andisheh	Asia/Tehran
FR	8574523069087	Bobigny	Europe/Paris
UZ	0578812245679	Jizzax	Asia/Samarkand
CR	4201977296533	Liberia	America/Costa_Rica
CD	2768510949452	Yangambi	Africa/Lubumbashi
MX	8210755688350	Acaponeta	America/Mazatlan
UY	6547040763303	Durazno	America/Montevideo
NL	4142946863113	Zeist	Europe/Amsterdam
TZ	9513065521379	Iringa	Africa/Dar_es_Salaam
DE	4329550815787	Walsrode	Europe/Berlin
TZ	2995438773719	Iringa	Africa/Dar_es_Salaam
RU	4869365111273	Saraktash	Asia/Yekaterinburg
IN	4886399732267	Sheoganj	Asia/Kolkata
CI	7530193525729	Lakota	Africa/Abidjan
PT	2300595888433	Ponta Delgada	Atlantic/Azores
JP	0129970649894	Yao	Asia/Tokyo
PK	6263058915793	Kanganpur	Asia/Karachi
AU	5366728189911	Baulkham Hills	Australia/Sydney
US	3430678738160	Sun City Center	America/New_York
DE	4353619892464	Losheim	Europe/Berlin
PG	4848798168061	Mount Hagen	Pacific/Port_Moresby
DE	0204198947608	Memmingen	Europe/Berlin
TZ	8442463291632	Kidodi	Africa/Dar_es_Salaam
PT	4070413819069	Ponta Delgada	Atlantic/Azores
DE	5869644877806	Landshut	Europe/Berlin
US	5345297737563	Kensington	America/New_York
CU	3349377222309	Boyeros	America/Havana
ES	3146062358851	Baza	Europe/Madrid
PH	5882629263319	San Jose	Asia/Manila
IN	9665636771307	Parola	Asia/Kolkata
TR	4885817274877	Aksaray	Europe/Istanbul
MX	6073083343801	Zacoalco de Torres	America/Mexico_City
DE	2261218646253	Bensheim	Europe/Berlin
CN	2971505124486	Laiwu	Asia/Shanghai
BR	6779094131412	Aracaju	America/Maceio
IN	3891083698027	Deoli	Asia/Kolkata
CO	0448964658446	Socorro	America/Bogota
GB	7215831367373	Rutherglen	Europe/London
AR	2256540587435	Tandil	America/Argentina/Buenos_Aires
US	4030290474218	Iron River	America/Menominee
CD	5712828290901	Kasangulu	Africa/Kinshasa
KZ	5709355368326	Zaysan	Asia/Almaty
DE	7477834048516	Bad Segeberg	Europe/Berlin
SD	9441302863732	Ar Ruseris	Africa/Khartoum
IN	2102890729202	Calangute	Asia/Kolkata
NG	9303098738123	Argungu	Africa/Lagos
PH	6612626471207	Baliuag	Asia/Manila
IN	5847999511194	Adra	Asia/Kolkata
DE	1513490257872	Ehingen	Europe/Berlin
US	6637000994844	Lebanon	America/New_York
US	1655840556492	Coralville	America/Chicago
CN	2975131989112	Zaozhuang	Asia/Shanghai
IN	3228491385407	Barpeta	Asia/Kolkata
RU	6964477732847	Gavrilov-Yam	Europe/Moscow
VE	4953237187456	La Victoria	America/Caracas
IT	0262077201562	Ariccia	Europe/Rome
US	5458215795252	Utica	America/New_York
GB	0199458014179	Thetford	Europe/London
NI	0696553436443	Jinotepe	America/Managua
GB	4253640311647	Poulton-le-Fylde	Europe/London
MG	8659037314486	Antanifotsy	Indian/Antananarivo
PE	9644963719183	Yunguyo	America/Lima
US	9109562084266	Fitchburg	America/New_York
TN	5269659659006	Msaken	Africa/Tunis
US	3942737349731	Riverbank	America/Los_Angeles
IT	8363091961653	Villabate	Europe/Rome
GB	8557535003218	Thetford	Europe/London
TR	8286875891710	Silvan	Europe/Istanbul
US	5045083378993	Granger	America/Indiana/Indianapolis
DE	0760465179917	Gauting	Europe/Berlin
PH	3749615233768	Maasin	Asia/Manila
IN	2408940324749	Deoli	Asia/Kolkata
ES	0692327664975	San Fernando de Henares	Europe/Madrid
GN	6700990348437	Camayenne	Africa/Conakry
MA	7789437156346	Oulmes	Africa/Casablanca
US	8600340298604	Covington	America/New_York
PE	6698534256204	Chosica	America/Lima
CL	8159717559300	Chiguayante	America/Santiago
BR	5493194364549	Itabirito	America/Sao_Paulo
FR	3400152192092	Rueil-Malmaison	Europe/Paris
AU	7954445266732	Willetton	Australia/Perth
DE	2448975263477	Verl	Europe/Berlin
TR	2017300001024	Yakuplu	Europe/Istanbul
RU	9115123269072	Arzamas	Europe/Moscow
RU	3309603274526	Solntsevo	Europe/Moscow
KE	4454994070512	Lodwar	Africa/Nairobi
AM	4650808518137	Hrazdan	Asia/Yerevan
RU	2573084280524	Yashkino	Asia/Novokuznetsk
DE	9094468757171	Aschaffenburg	Europe/Berlin
US	6996771680593	Sun City Center	America/New_York
CA	1626689080127	Vernon	America/Vancouver
DZ	1745427709165	Ksar Chellala	Africa/Algiers
IN	7731777510685	Chamba	Asia/Kolkata
UA	9849945442763	Polohy	Europe/Zaporozhye
US	1919688618607	Tyler	America/Chicago
BJ	1913623825501	Tchaourou	Africa/Porto-Novo
BR	0151536854664	Canavieiras	America/Bahia
GB	5853847153317	Brierley Hill	Europe/London
GB	6018950235223	Strood	Europe/London
CN	8369261956481	Jingzhou	Asia/Shanghai
US	1450547638621	Jackson	America/Chicago
ES	0087451682580	Reus	Europe/Madrid
GB	6029019776748	Selby	Europe/London
FR	4031357931309	La Garenne-Colombes	Europe/Paris
TN	1345819090606	Siliana	Africa/Tunis
PK	2885416674216	Bhit Shah	Asia/Karachi
SE	9318356903236	Hudiksvall	Europe/Stockholm
IT	9073759573591	Portogruaro	Europe/Rome
GB	6692919100229	Winsford	Europe/London
IN	3656353831128	Robertsonpet	Asia/Kolkata
LT	8297280798679	Ukmerge	Europe/Vilnius
IN	3932386662268	Parola	Asia/Kolkata
MX	0648062742263	Santa Rosa Jauregui	America/Mexico_City
US	2595181162657	Fresno	America/Chicago
LK	8934191952843	Hendala	Asia/Colombo
AR	5556743378142	Barracas	America/Argentina/Buenos_Aires
CN	9718267713229	Zaozhuang	Asia/Shanghai
BR	8659273121565	Nova Xavantina	America/Cuiaba
US	8486916346043	Carlsbad	America/Denver
AU	2233212521317	Frankston South	Australia/Melbourne
BE	6861889767842	Gembloux	Europe/Brussels
IT	0959217385106	Montecchio Maggiore-Alte Ceccato	Europe/Rome
JP	2971987451964	Ina	Asia/Tokyo
IT	2191816390657	San Giuliano Milanese	Europe/Rome
ID	1516361117916	Pekanbaru	Asia/Jakarta
US	3770472312976	Lexington	America/New_York
BE	1158444366073	Lille	Europe/Brussels
DZ	9337084906371	El Achir	Africa/Algiers
SV	2455048866008	Ilopango	America/El_Salvador
DE	9749365427138	Schleswig	Europe/Berlin
UA	6779837335497	Zvenihorodka	Europe/Kiev
ES	8109795008191	Villaquilambre	Europe/Madrid
CN	4595912340468	Zhoucun	Asia/Shanghai
UA	1929605216731	Shepetivka	Europe/Kiev
ID	5621308669291	Balikpapan	Asia/Makassar
HK	6388310414453	Tsuen Wan	Asia/Hong_Kong
RU	8747047931905	Nizhniy Lomov	Europe/Moscow
TJ	6374565949093	Vahdat	Asia/Dushanbe
BE	1840609420088	Wevelgem	Europe/Brussels
GB	6788824515170	Westbury	Europe/London
ES	6956287341067	Palafrugell	Europe/Madrid
CL	4734707717331	Ovalle	America/Santiago
TH	3716839013285	Nakhon Si Thammarat	Asia/Bangkok
IT	8833744783913	Malnate	Europe/Rome
GB	5474342924976	Arbroath	Europe/London
US	7508121555506	Cypress Hills	America/New_York
US	8705739210196	Nutley	America/New_York
JP	7324093651158	Nayoro	Asia/Tokyo
TN	6152800977175	El Alia	Africa/Tunis
MX	7050748300149	Oaxaca	America/Mexico_City
US	3994074888367	Kaukauna	America/Chicago
IN	0182278717955	Udumalaippettai	Asia/Kolkata
BR	1543391213639	Porto Velho	America/Porto_Velho
RS	4447569026373	Sremska Mitrovica	Europe/Belgrade
FR	4932302240456	Rueil-Malmaison	Europe/Paris
CA	7925303886195	Charlottetown	America/Halifax
IN	1233851477854	Rafiganj	Asia/Kolkata
US	0729175738456	Rosedale	America/New_York
IT	0620929537465	Malnate	Europe/Rome
RU	0070579514734	Valday	Europe/Moscow
UA	8321285547656	Svatove	Europe/Zaporozhye
IN	5228110742176	Madhipura	Asia/Kolkata
US	6600601457407	Waterbury	America/New_York
UA	7500146236019	Nova Kakhovka	Europe/Kiev
DE	0443188899767	Gronau	Europe/Berlin
NE	9542480824680	Mirriah	Africa/Niamey
JP	5195971234105	Ina	Asia/Tokyo
DE	4257042346023	Schwalmtal	Europe/Berlin
US	7439520622578	Vestavia Hills	America/Chicago
DE	4396396753986	Walsrode	Europe/Berlin
NG	3165759530080	Shagamu	Africa/Lagos
MG	5046490070470	Ikalamavony	Indian/Antananarivo
TR	4665552897162	Serinhisar	Europe/Istanbul
CN	0649845861966	Longgang	Asia/Shanghai
BR	9649339268340	Soledade	America/Sao_Paulo
GB	9401875055040	Strood	Europe/London
IN	4050415906080	Amreli	Asia/Kolkata
UA	9473643253606	Polohy	Europe/Zaporozhye
BD	2062264344656	Manikchari	Asia/Dhaka
SL	1930027742401	Freetown	Africa/Freetown
JP	9830551656460	Yao	Asia/Tokyo
PL	7930343910021	Ustka	Europe/Warsaw
BR	0445610480208	Aracaju	America/Maceio
FR	0805934035315	Bar-le-Duc	Europe/Paris
TR	7549064566693	Edremit	Europe/Istanbul
ES	5179963372334	el Camp de l'Arpa del Clot	Europe/Madrid
JP	4966095395833	Nayoro	Asia/Tokyo
US	6716138095958	Scarsdale	America/New_York
IN	3895870977623	Deoli	Asia/Kolkata
UA	1746739959521	Zvenihorodka	Europe/Kiev
CO	1993744868458	Villa del Rosario	America/Bogota
LT	4361050125560	Ukmerge	Europe/Vilnius
KE	7582802026431	Lodwar	Africa/Nairobi
ID	3933463606052	Cibinong	Asia/Jakarta
IN	3900588731570	Talipparamba	Asia/Kolkata
IN	4351836733492	Kheda	Asia/Kolkata
US	8989418365586	North Lauderdale	America/New_York
TH	9386396267953	Nakhon Pathom	Asia/Bangkok
CA	5765401058184	Sherwood Park	America/Edmonton
CO	6212698126168	Madrid	America/Bogota
BR	9955173432541	Guapimirim	America/Sao_Paulo
TD	4806997475106	Mongo	Africa/Ndjamena
GB	3919633494384	Clacton-on-Sea	Europe/London
ID	9198161053193	Majene	Asia/Makassar
PK	6987674611111	Kanganpur	Asia/Karachi
ES	6663417250754	el Camp de l'Arpa del Clot	Europe/Madrid
JP	3396157968698	Ina	Asia/Tokyo
GB	3668172954209	Lymington	Europe/London
IT	1690683855951	San Giuliano Milanese	Europe/Rome
DE	8250627389275	Walsrode	Europe/Berlin
GB	5646306528937	Chapletown	Europe/London
JP	3350691282962	Nayoro	Asia/Tokyo
IN	7299973248851	Chharra	Asia/Kolkata
PH	8034207634180	Baliuag	Asia/Manila
US	4784943430051	Sicklerville	America/New_York
ML	0184085853123	Kati	Africa/Bamako
FR	3850017887746	Lons-le-Saunier	Europe/Paris
FR	9387154514272	Gonesse	Europe/Paris
CN	8218391639156	Zhoushan	Asia/Shanghai
FR	8887203897192	Gonesse	Europe/Paris
DZ	3402087623580	Cheraga	Africa/Algiers
DE	1913531192405	Losheim	Europe/Berlin
JM	6311134646458	New Kingston	America/Jamaica
SY	1563578163748	Tadmur	Asia/Damascus
BR	4737112576258	Rio Real	America/Bahia
FR	5928056971592	Les Olives	Europe/Paris
PH	3407487713497	Dipolog	Asia/Manila
IN	1271764001193	Jashpurnagar	Asia/Kolkata
UA	7502268491673	Kherson	Europe/Kiev
BR	9999524319327	Cabo	America/Recife
AZ	9768021859618	Qazax	Asia/Baku
PK	9965626452262	Jhol	Asia/Karachi
US	2590265730692	Riverbank	America/Los_Angeles
ES	8147814745184	Puertollano	Europe/Madrid
DK	4686785153535	Frederiksberg	Europe/Copenhagen
UA	1201466410078	Lutsk	Europe/Kiev
GB	4873447807565	Lymington	Europe/London
BR	4669463573030	Valinhos	America/Sao_Paulo
JP	4741771464238	Iwade	Asia/Tokyo
RU	1186175489655	Izluchinsk	Asia/Yekaterinburg
GB	7418411248424	Gainsborough	Europe/London
TR	5430687043536	Silvan	Europe/Istanbul
ES	8163132628374	Amposta	Europe/Madrid
US	1597045474532	Mira Mesa	America/Los_Angeles
DE	6944365188420	Hofheim am Taunus	Europe/Berlin
DE	2590658125562	Bad Honnef	Europe/Berlin
NL	0966653833504	Losser	Europe/Amsterdam
RU	1116127789786	Otradnyy	Europe/Samara
KR	7215128472933	T’aebaek	Asia/Seoul
PK	0775031110942	Sillanwali	Asia/Karachi
US	3143457857746	Canton	America/Detroit
US	2480972540618	New Canaan	America/New_York
CR	1590203968027	Liberia	America/Costa_Rica
JP	3522904111882	Okegawa	Asia/Tokyo
PR	9383202042049	Aguadilla	America/Puerto_Rico
IT	6043524178835	Sassari	Europe/Rome
AU	9487360834475	Nowra	Australia/Sydney
SY	0204492836752	Binnish	Asia/Damascus
ML	2972059323578	Kati	Africa/Bamako
RU	3174368358695	Severodvinsk	Europe/Moscow
CN	9077356366143	Dongdu	Asia/Shanghai
MY	9976594621109	Ulu Tiram	Asia/Kuala_Lumpur
DE	0657999509467	Schleswig	Europe/Berlin
RS	3325746530183	Negotin	Europe/Belgrade
IE	1845787547718	An Muileann gCearr	Europe/Dublin
KZ	8251670979444	Zaysan	Asia/Almaty
GB	3249056763676	Hartley	Europe/London
ES	3919411115654	San Fernando de Henares	Europe/Madrid
JP	1292052953666	Ina	Asia/Tokyo
AT	1494125051181	Floridsdorf	Europe/Vienna
TZ	5559333694974	Mvomero	Africa/Dar_es_Salaam
IN	0720483820406	Dalsingh Sarai	Asia/Kolkata
IN	4847944678904	Bhuban	Asia/Kolkata
CA	8758574323811	Beaconsfield	America/Toronto
TT	4872611619324	Port of Spain	America/Port_of_Spain
AU	9354632717944	Baulkham Hills	Australia/Sydney
DE	7871849175197	Korschenbroich	Europe/Berlin
US	8243791870267	Saratoga Springs	America/Denver
CN	3029122306064	Wacheng	Asia/Shanghai
US	5860090602059	Rolla	America/Chicago
US	0638128313162	Tupelo	America/Chicago
ID	1756855136034	Ngemplak	Asia/Jakarta
US	9613109290114	Tyler	America/Chicago
HT	6679790013138	Croix-des-Bouquets	America/Port-au-Prince
PH	5917824249650	Maasin	Asia/Manila
IT	0823011921610	Somma Vesuviana	Europe/Rome
RU	4831023692783	Nikolayevsk-on-Amure	Asia/Vladivostok
MG	3762424864800	Ambatondrazaka	Indian/Antananarivo
IT	7107317000280	Ariccia	Europe/Rome
ID	7325503765250	Ngemplak	Asia/Jakarta
CN	7584407684269	Boli	Asia/Shanghai
BW	0818538953992	Tonota	Africa/Gaborone
CA	7341917306414	Norfolk County	America/Toronto
CD	1008492815941	Beni	Africa/Lubumbashi
IT	2208974043056	Misterbianco	Europe/Rome
CD	6871479272557	Yangambi	Africa/Lubumbashi
CN	1934582005513	Boli	Asia/Shanghai
FR	1950940282556	Colomiers	Europe/Paris
SO	3217282839922	Kismayo	Africa/Mogadishu
MX	2560927796724	Tuxtla	America/Mexico_City
KH	2174220187402	Paoy Paet	Asia/Phnom_Penh
BD	0110474361573	Kushtia	Asia/Dhaka
CU	9670703898078	Media Luna	America/Havana
SD	0812923147959	Ar Ruseris	Africa/Khartoum
BR	6626935663895	Lagarto	America/Maceio
NG	7622676356842	Nkpor	Africa/Lagos
US	4747647279241	Mechanicsville	America/New_York
FR	9747101506857	Valence	Europe/Paris
CO	4085378671492	Andes	America/Bogota
IN	7846321635483	Rajaori	Asia/Kolkata
CN	3667665809675	Guli	Asia/Shanghai
CU	3239052687335	Varadero	America/Havana
CN	8577380970954	Ulanhot	Asia/Shanghai
US	8600791092813	South Whittier	America/Los_Angeles
CR	8476745249783	Liberia	America/Costa_Rica
RU	4596838826272	Alatyr’	Europe/Moscow
DE	2575210058656	Wesseling	Europe/Berlin
CN	0328125098710	Zhuangyuan	Asia/Shanghai
RU	1653246438589	Privolzhskiy	Europe/Saratov
MD	1996001397609	Soroca	Europe/Chisinau
PT	3715057141404	Carnaxide	Europe/Lisbon
NL	4829175899426	Tongelre	Europe/Amsterdam
PK	6871744362457	Bhit Shah	Asia/Karachi
BR	7315698621356	Sarandi	America/Sao_Paulo
IN	0571140925855	Bachhraon	Asia/Kolkata
CU	5684108288840	Boyeros	America/Havana
US	3283686208879	San Gabriel	America/Los_Angeles
AM	9085902778296	Hrazdan	Asia/Yerevan
BR	2266614494521	Valinhos	America/Sao_Paulo
RU	2520322070126	Otradnyy	Europe/Samara
ES	4539846236688	Cardedeu	Europe/Madrid
US	1312003660822	Norco	America/Los_Angeles
US	9214174902997	Morningside Heights	America/New_York
IN	1538185053874	Sojat	Asia/Kolkata
CM	1864522149451	Idenao	Africa/Douala
IR	5154548460156	Isfahan	Asia/Tehran
IN	6942840559031	Aistala	Asia/Kolkata
NI	9301890492533	Jinotepe	America/Managua
RU	0303011066691	Gudermes	Europe/Moscow
PH	4485768791302	Santa Catalina	Asia/Manila
US	2839503227137	Camarillo	America/Los_Angeles
UZ	0251496827156	Parkent	Asia/Tashkent
JP	7668215941148	Suzaka	Asia/Tokyo
US	7991168649855	Kensington	America/New_York
MA	8780255666979	Temara	Africa/Casablanca
US	6153539340599	Pekin	America/Chicago
US	5871876798880	Laguna Niguel	America/Los_Angeles
US	2330592392961	Jackson	America/Chicago
RU	0824323044271	Malakhovka	Europe/Moscow
DE	8703718930844	Burscheid	Europe/Berlin
BE	5675989246081	Rixensart	Europe/Brussels
MM	7327313328236	Dawei	Asia/Yangon
GB	1456316642158	East Dereham	Europe/London
NL	5931525991694	Emmeloord	Europe/Amsterdam
ES	7948806230203	Leioa	Europe/Madrid
AU	4459513501829	Willetton	Australia/Perth
IL	1633620032091	Rahat	Asia/Jerusalem
IN	6425141950269	Rangia	Asia/Kolkata
US	5898272257278	Bridgeport	America/New_York
US	8463222770625	Leland	America/New_York
JP	1120423728707	Shimotoda	Asia/Tokyo
BR	6134645129018	Artur Nogueira	America/Sao_Paulo
CN	7933591066069	Boli	Asia/Shanghai
IT	2831214162837	Ariccia	Europe/Rome
JP	2456280628515	Gero	Asia/Tokyo
MA	8866456287943	Oulmes	Africa/Casablanca
IT	2976495809269	Falconara Marittima	Europe/Rome
US	2874748007151	Belle Glade	America/New_York
PT	7696905429607	Carnaxide	Europe/Lisbon
SL	4271604011396	Freetown	Africa/Freetown
AU	3363514509870	Eastwood	Australia/Sydney
SL	5479822297083	Freetown	Africa/Freetown
FR	1734545462717	Saint-Omer	Europe/Paris
US	5501057665471	Kaukauna	America/Chicago
DE	1521923076990	Korschenbroich	Europe/Berlin
DE	4038592198726	Nidderau	Europe/Berlin
UA	9820723847239	Polohy	Europe/Zaporozhye
DE	5434589267038	Karben	Europe/Berlin
US	5093524642028	Greenfield	America/Indiana/Indianapolis
RU	5933437169611	Tver	Europe/Moscow
US	5558564821432	Stockbridge	America/New_York
IT	5842688702136	Cordenons	Europe/Rome
ID	0600463252048	Cibinong	Asia/Jakarta
DZ	1908384327685	Beni Douala	Africa/Algiers
CN	4459333626689	Zhuangyuan	Asia/Shanghai
BR	2682133912306	Soure	America/Belem
US	4765626298588	Covington	America/New_York
JP	0179350753949	Suzaka	Asia/Tokyo
CA	5201522954498	Beaconsfield	America/Toronto
IN	2885343564550	Malaut	Asia/Kolkata
FI	2097929043018	Tornio	Europe/Helsinki
NL	8676570962356	Schiebroek	Europe/Amsterdam
PL	9942521581754	Strzelce Opolskie	Europe/Warsaw
US	6227673494309	Waverly	America/Detroit
AR	9874046691987	Barracas	America/Argentina/Buenos_Aires
DE	5968355077342	Memmingen	Europe/Berlin
BR	9532465317153	Viradouro	America/Sao_Paulo
HT	1229317629653	Croix-des-Bouquets	America/Port-au-Prince
US	2051603803183	Porterville	America/Los_Angeles
BR	1101024912337	Carlos Barbosa	America/Sao_Paulo
LK	9296766214398	Dehiwala-Mount Lavinia	Asia/Colombo
US	9954317188528	Fort Washington	America/New_York
MX	6646743429421	Santa Rosa Jauregui	America/Mexico_City
JP	7841738405834	Shinshiro	Asia/Tokyo
IN	0474465496409	Chamba	Asia/Kolkata
DO	8698752555361	Santa Cruz de Barahona	America/Santo_Domingo
